customer_id,order_date,product_category,order_value,session_count,pages_viewed,device,payment_method,returned,discount_pct,age_group,region
9951,2023-08-31,Beauty,57.65,4,6,Mobile,Debit Card,0,5,45-54,North
9002,2023-08-25,Electronics,138.24,1,4,Desktop,Wallet,0,0,18-24,East
8072,2023-11-30,Fashion,36.32,4,10,Mobile,Credit Card,0,20,35-44,South
2493,2024-12-20,Sports,65.07,5,4,Mobile,Debit Card,0,25,35-44,Central
10006,2023-02-13,Fashion,46.7,4,11,Mobile,Wallet,0,5,25-34,East
1372,2023-11-21,Books,6.24,1,8,Mobile,UPI,0,0,35-44,West
6587,2024-04-04,Fashion,59.03,4,11,Mobile,Credit Card,0,0,18-24,North
8071,2023-02-26,Fashion,49.95,7,4,Mobile,Credit Card,0,10,35-44,East
3891,2023-06-27,Beauty,41.85,4,5,Mobile,Debit Card,0,0,25-34,South
7586,2023-09-17,Sports,39.77,4,2,Desktop,Credit Card,0,20,55+,East
8623,2024-02-17,Electronics,159.67,3,9,Mobile,COD,0,10,45-54,South
4319,2024-12-23,Fashion,117.95,2,12,Mobile,Debit Card,0,5,25-34,West
4967,2023-07-21,Home & Kitchen,40.02,2,5,Mobile,Credit Card,0,5,25-34,Central
1822,2023-09-14,Books,20.52,5,7,Tablet,Credit Card,0,0,18-24,North
1221,2024-08-26,Home & Kitchen,90.23,7,7,Mobile,UPI,0,0,25-34,North
7880,2024-09-27,Beauty,41.06,1,10,Tablet,Wallet,0,0,18-24,North
10579,2024-06-22,Beauty,39.6,5,10,Mobile,Debit Card,1,5,18-24,Central
4888,2023-04-10,Fashion,61.88,2,7,Mobile,Wallet,1,0,35-44,West
6300,2023-04-13,Electronics,124.22,2,9,Desktop,Credit Card,0,15,25-34,South
4270,2023-07-18,Electronics,250.79,4,7,Mobile,Debit Card,0,0,18-24,North
5693,2024-07-09,Home & Kitchen,93.23,4,6,Mobile,Credit Card,0,0,25-34,North
8566,2023-05-24,Toys,26.28,7,2,Desktop,COD,0,15,18-24,North
4993,2024-12-25,Home & Kitchen,118.75,5,3,Tablet,Wallet,0,0,18-24,West
3598,2023-02-17,Home & Kitchen,56.84,4,7,Desktop,Credit Card,0,10,25-34,West
2666,2024-10-26,Beauty,21.84,4,11,Mobile,Wallet,1,5,45-54,North
5757,2023-06-27,Electronics,124.73,1,5,Mobile,Wallet,0,10,35-44,Central
2554,2023-11-12,Electronics,236.07,8,3,Desktop,UPI,1,0,25-34,South
7115,2023-08-15,Fashion,33.18,9,5,Desktop,UPI,0,25,25-34,West
6437,2023-01-01,Toys,30.99,4,10,Desktop,Credit Card,0,5,25-34,South
7241,2023-05-08,Sports,53.64,3,5,Desktop,UPI,0,0,35-44,Central
10272,2023-12-16,Books,26.85,7,9,Desktop,UPI,0,0,18-24,South
1087,2023-05-08,Fashion,34.19,4,7,Mobile,UPI,0,20,25-34,West
8115,2024-12-26,Home & Kitchen,100.17,2,4,Mobile,Credit Card,0,0,18-24,North
3703,2024-02-23,Fashion,27.99,1,9,Mobile,UPI,0,0,25-34,West
3418,2024-12-09,Books,28.74,5,9,Mobile,Credit Card,0,10,25-34,East
5147,2024-04-04,Fashion,73.39,3,7,Desktop,Credit Card,1,25,35-44,East
2747,2023-09-09,Electronics,194.02,3,8,Desktop,UPI,0,0,45-54,North
9232,2023-11-01,Fashion,64.33,3,8,Mobile,UPI,0,10,45-54,South
1038,2024-01-22,Books,11.47,4,5,Mobile,Wallet,0,5,25-34,North
8043,2023-11-28,Books,26.36,7,11,Mobile,UPI,0,0,35-44,West
3151,2024-05-05,Electronics,185.28,6,7,Desktop,Debit Card,1,20,45-54,East
4937,2023-09-12,Beauty,27.81,2,9,Mobile,Wallet,0,10,35-44,West
7886,2023-06-09,Sports,35.34,4,7,Desktop,Wallet,0,5,45-54,North
1208,2023-05-28,Beauty,41.11,5,6,Mobile,Debit Card,0,10,18-24,North
1599,2024-12-19,Books,21.19,9,7,Tablet,COD,0,20,55+,East
9796,2023-12-02,Fashion,77.53,5,9,Desktop,UPI,0,10,45-54,West
4709,2023-05-24,Sports,52.49,7,7,Tablet,UPI,0,10,55+,South
8726,2023-01-02,Fashion,69.25,7,12,Mobile,UPI,0,0,25-34,West
1213,2023-06-03,Electronics,208.85,7,6,Mobile,UPI,0,0,35-44,South
6723,2023-10-10,Books,5.0,5,9,Mobile,Debit Card,0,5,25-34,South
7552,2023-08-01,Fashion,5.0,7,8,Desktop,Debit Card,0,0,35-44,North
10768,2024-08-31,Toys,37.5,4,9,Mobile,Debit Card,0,10,35-44,West
7238,2023-09-11,Home & Kitchen,89.12,4,11,Mobile,Debit Card,0,20,25-34,North
9460,2023-11-17,Electronics,112.2,8,6,Desktop,UPI,0,15,18-24,North
3408,2023-01-31,Toys,14.29,3,10,Desktop,UPI,0,10,35-44,South
8972,2024-11-13,Home & Kitchen,138.31,6,6,Mobile,UPI,0,0,25-34,South
5778,2023-05-26,Home & Kitchen,82.14,6,7,Desktop,Credit Card,0,0,45-54,South
1822,2023-12-30,Fashion,62.67,4,10,Mobile,Credit Card,0,10,25-34,South
7100,2024-08-17,Sports,56.03,1,7,Mobile,Wallet,0,15,35-44,South
3595,2023-12-08,Fashion,56.38,6,9,Mobile,Debit Card,1,10,18-24,Central
9117,2023-01-11,Electronics,133.58,5,14,Mobile,Credit Card,1,10,25-34,South
4953,2023-02-21,Home & Kitchen,123.94,5,3,Tablet,COD,0,0,45-54,Central
4831,2023-11-09,Toys,69.76,5,7,Desktop,Credit Card,0,5,35-44,West
5583,2024-11-27,Fashion,41.06,5,6,Mobile,Wallet,1,5,45-54,West
7235,2023-03-11,Fashion,86.2,7,5,Tablet,Wallet,0,15,18-24,West
9842,2023-08-31,Beauty,65.8,3,11,Mobile,UPI,0,20,45-54,North
8983,2024-11-26,Beauty,26.75,3,3,Mobile,Wallet,0,0,25-34,East
7500,2024-02-05,Fashion,46.51,7,9,Mobile,Wallet,0,0,25-34,South
6851,2023-03-16,Sports,36.53,7,10,Desktop,UPI,0,10,18-24,West
2634,2023-06-10,Electronics,114.42,5,4,Desktop,Credit Card,0,5,18-24,Central
5814,2024-05-24,Fashion,39.19,6,6,Desktop,UPI,0,0,55+,Central
2167,2024-12-25,Fashion,54.72,5,11,Mobile,COD,1,5,45-54,South
5076,2024-08-18,Fashion,29.38,7,6,Desktop,UPI,0,0,18-24,South
9390,2024-10-04,Fashion,74.44,2,6,Mobile,UPI,0,5,55+,Central
7958,2024-05-21,Fashion,80.21,7,6,Mobile,Debit Card,0,0,55+,North
6442,2023-01-13,Electronics,124.04,4,7,Desktop,COD,0,0,25-34,Central
10547,2024-10-03,Beauty,22.88,4,9,Tablet,Wallet,0,0,25-34,West
7360,2023-07-16,Books,21.62,6,9,Mobile,Debit Card,0,0,35-44,South
7699,2023-02-01,Home & Kitchen,88.66,1,7,Tablet,Wallet,0,20,25-34,Central
4505,2023-07-15,Fashion,42.97,4,10,Desktop,Debit Card,0,10,55+,West
1802,2023-12-08,Fashion,49.98,8,7,Mobile,Debit Card,0,15,45-54,North
8627,2024-06-13,Toys,28.5,3,4,Mobile,Wallet,1,10,45-54,East
9892,2023-01-26,Books,26.35,7,6,Tablet,Wallet,0,15,35-44,West
1502,2023-06-04,Beauty,43.15,5,8,Tablet,Wallet,1,25,45-54,West
6825,2023-07-20,Fashion,16.15,3,5,Mobile,Wallet,0,5,35-44,Central
8939,2024-11-14,Electronics,293.3,9,11,Mobile,Credit Card,0,10,35-44,North
7032,2023-03-13,Electronics,123.97,4,7,Mobile,Credit Card,0,10,45-54,West
8406,2023-11-03,Home & Kitchen,104.12,5,7,Desktop,Debit Card,0,0,35-44,East
5719,2024-10-01,Beauty,41.0,3,3,Mobile,COD,0,0,18-24,South
8748,2023-08-10,Beauty,31.96,4,10,Desktop,Credit Card,0,5,25-34,South
3870,2023-05-09,Beauty,55.29,4,8,Mobile,UPI,0,15,35-44,West
5758,2023-08-18,Sports,120.56,1,7,Desktop,UPI,0,0,18-24,South
6968,2024-05-20,Electronics,82.84,1,8,Desktop,UPI,0,15,35-44,East
10610,2023-11-06,Sports,48.07,7,6,Tablet,COD,0,0,25-34,East
2098,2024-12-18,Books,32.37,5,3,Desktop,UPI,1,10,35-44,South
4169,2024-07-01,Electronics,274.14,6,6,Mobile,UPI,0,0,35-44,West
1382,2023-09-30,Books,22.99,7,5,Desktop,Debit Card,0,0,18-24,Central
8790,2024-08-09,Home & Kitchen,123.18,8,5,Desktop,UPI,0,5,25-34,North
4940,2024-02-06,Fashion,48.65,5,8,Desktop,UPI,0,0,18-24,North
10585,2024-02-24,Fashion,19.99,8,7,Mobile,COD,0,20,35-44,South
8452,2023-05-23,Home & Kitchen,77.82,7,8,Desktop,Wallet,0,20,35-44,South
7452,2024-12-09,Fashion,94.3,5,5,Tablet,Credit Card,0,10,45-54,North
10844,2023-07-06,Electronics,106.74,3,7,Mobile,Credit Card,0,10,55+,North
5271,2024-01-08,Sports,115.38,3,7,Mobile,Credit Card,0,15,45-54,North
5323,2024-05-25,Home & Kitchen,119.96,2,7,Desktop,Debit Card,0,10,35-44,South
3038,2024-06-10,Fashion,64.17,4,6,Mobile,UPI,0,0,35-44,Central
6461,2023-08-03,Fashion,128.93,5,8,Desktop,Debit Card,1,0,45-54,West
9063,2024-06-19,Sports,65.74,5,6,Desktop,Credit Card,0,15,25-34,South
2985,2024-12-11,Fashion,28.79,5,5,Mobile,UPI,0,20,35-44,West
2262,2024-05-10,Fashion,52.15,7,9,Desktop,UPI,0,0,18-24,East
6731,2024-10-27,Beauty,46.04,3,4,Mobile,UPI,0,0,25-34,North
6116,2024-09-28,Fashion,44.01,5,5,Desktop,Wallet,0,20,25-34,Central
10903,2023-06-28,Books,14.51,7,7,Mobile,Credit Card,0,5,25-34,East
1349,2023-08-28,Fashion,71.54,6,4,Mobile,UPI,0,0,45-54,North
1440,2023-11-29,Home & Kitchen,107.34,8,5,Tablet,Debit Card,0,10,25-34,East
3808,2024-04-08,Beauty,44.75,4,10,Desktop,UPI,0,0,18-24,South
3562,2023-11-01,Toys,34.42,7,7,Mobile,UPI,0,5,18-24,Central
4152,2024-10-10,Sports,54.05,4,8,Mobile,Credit Card,0,0,25-34,West
10576,2023-02-20,Electronics,107.15,3,13,Mobile,UPI,1,0,18-24,North
9479,2024-01-06,Fashion,53.77,4,8,Mobile,UPI,0,0,25-34,West
10189,2023-11-19,Fashion,29.85,2,6,Desktop,UPI,0,0,55+,East
3333,2024-10-23,Beauty,30.47,6,10,Desktop,Debit Card,0,0,25-34,West
10614,2023-06-30,Home & Kitchen,89.87,4,9,Tablet,UPI,0,15,45-54,South
1073,2024-09-19,Sports,37.67,4,6,Mobile,UPI,0,15,35-44,East
10654,2023-08-10,Electronics,25.94,3,7,Mobile,UPI,0,5,45-54,South
8544,2024-04-01,Fashion,48.9,9,2,Mobile,Debit Card,0,15,18-24,East
7949,2023-03-15,Fashion,31.27,9,11,Mobile,Wallet,0,0,35-44,Central
3205,2023-03-24,Beauty,31.52,4,6,Desktop,Wallet,0,5,25-34,West
9621,2024-09-23,Home & Kitchen,107.14,5,4,Desktop,Debit Card,0,0,25-34,North
2471,2023-05-24,Electronics,200.43,7,6,Desktop,UPI,0,5,45-54,Central
4481,2024-03-05,Beauty,39.09,5,8,Mobile,Credit Card,0,20,55+,South
8538,2023-08-06,Fashion,73.87,4,5,Desktop,UPI,1,20,25-34,South
4180,2024-01-31,Fashion,107.24,7,7,Mobile,Credit Card,0,20,25-34,West
2730,2023-09-20,Electronics,134.75,9,5,Mobile,Credit Card,0,0,25-34,North
1035,2023-06-21,Toys,21.43,3,6,Desktop,Credit Card,0,10,25-34,West
2020,2023-05-26,Toys,44.38,6,9,Mobile,Credit Card,0,5,25-34,West
6534,2024-02-23,Electronics,119.78,8,6,Tablet,Credit Card,0,5,18-24,West
8161,2023-05-19,Fashion,33.98,5,6,Desktop,Debit Card,0,0,35-44,East
9009,2023-12-05,Books,18.01,6,3,Mobile,Credit Card,0,0,25-34,West
4117,2023-06-07,Books,23.15,2,5,Mobile,Debit Card,0,0,18-24,North
3535,2023-09-09,Fashion,68.71,5,11,Mobile,COD,0,5,18-24,North
5714,2024-12-19,Home & Kitchen,35.71,4,6,Desktop,UPI,0,0,25-34,South
9337,2024-08-07,Beauty,46.91,5,3,Mobile,Wallet,0,5,55+,North
5963,2023-02-21,Toys,14.55,10,5,Desktop,Credit Card,1,10,18-24,North
7091,2023-01-17,Beauty,19.34,4,6,Mobile,UPI,0,10,35-44,West
2026,2024-01-11,Electronics,230.4,3,6,Mobile,Wallet,0,10,25-34,West
4665,2024-04-10,Beauty,12.46,4,8,Mobile,UPI,0,15,18-24,South
2286,2023-06-30,Electronics,5.7,8,7,Tablet,UPI,1,10,55+,West
3846,2023-02-07,Home & Kitchen,94.05,5,8,Mobile,Credit Card,0,0,25-34,West
9512,2023-10-28,Home & Kitchen,60.79,8,7,Mobile,Wallet,0,15,35-44,East
8774,2023-12-28,Beauty,33.73,12,8,Desktop,Debit Card,0,20,18-24,East
3293,2024-06-11,Electronics,239.17,6,8,Tablet,Wallet,0,0,35-44,East
2612,2023-08-02,Sports,99.86,5,9,Mobile,Credit Card,0,15,35-44,North
1476,2024-07-11,Books,27.48,3,6,Mobile,Credit Card,0,10,35-44,West
8426,2023-06-15,Electronics,151.7,7,6,Mobile,Wallet,0,15,35-44,South
9974,2023-07-31,Electronics,180.78,9,8,Desktop,Debit Card,0,20,35-44,East
2947,2024-02-18,Electronics,120.95,4,6,Mobile,UPI,0,0,25-34,West
4331,2023-02-25,Beauty,30.27,4,11,Desktop,Wallet,0,5,25-34,North
6260,2024-06-19,Electronics,149.67,5,5,Mobile,Debit Card,1,0,18-24,West
7066,2024-05-21,Electronics,186.42,4,3,Desktop,Wallet,0,10,35-44,South
8647,2023-12-04,Electronics,243.11,7,6,Mobile,Debit Card,0,0,35-44,East
6469,2024-02-06,Home & Kitchen,114.32,4,6,Desktop,UPI,0,10,18-24,West
2593,2024-08-17,Home & Kitchen,101.49,4,7,Mobile,Credit Card,0,0,35-44,South
10939,2024-09-05,Fashion,57.22,5,8,Desktop,Debit Card,0,10,25-34,South
8704,2024-08-30,Toys,31.34,5,9,Mobile,Credit Card,0,10,45-54,North
7154,2023-09-06,Sports,76.4,3,12,Mobile,Credit Card,0,15,18-24,North
1256,2023-09-23,Fashion,64.24,9,7,Desktop,Credit Card,0,15,18-24,South
7512,2024-02-11,Home & Kitchen,45.75,4,8,Desktop,UPI,1,10,35-44,North
3991,2024-09-09,Home & Kitchen,67.96,5,8,Mobile,Credit Card,0,0,35-44,North
2417,2024-01-30,Beauty,40.45,4,9,Mobile,Wallet,0,5,25-34,South
8760,2024-10-26,Fashion,75.44,3,11,Mobile,Debit Card,0,5,25-34,Central
8965,2023-07-22,Home & Kitchen,77.95,6,8,Mobile,Debit Card,0,10,25-34,North
5114,2023-05-11,Fashion,106.19,7,7,Mobile,UPI,0,10,35-44,South
9301,2024-03-22,Beauty,30.23,6,6,Tablet,Debit Card,0,5,25-34,South
3552,2023-05-22,Home & Kitchen,87.81,8,7,Tablet,Credit Card,1,0,55+,Central
10249,2024-01-06,Sports,66.55,9,9,Tablet,COD,0,0,18-24,East
6407,2023-03-08,Electronics,174.87,7,6,Mobile,UPI,0,10,35-44,North
5733,2024-05-23,Sports,70.25,5,8,Mobile,Credit Card,0,0,35-44,West
3042,2024-12-13,Beauty,35.06,7,6,Desktop,Credit Card,0,25,25-34,North
3181,2023-11-03,Beauty,48.9,4,7,Desktop,UPI,0,5,35-44,West
5492,2023-10-22,Electronics,100.91,5,10,Mobile,Debit Card,0,25,35-44,South
4558,2023-08-11,Fashion,28.46,6,7,Mobile,UPI,0,0,45-54,West
10813,2023-03-16,Toys,48.44,4,6,Desktop,Wallet,0,0,25-34,Central
4658,2023-11-13,Toys,35.31,1,7,Mobile,Credit Card,0,0,18-24,West
3694,2024-01-06,Fashion,96.16,5,7,Mobile,UPI,0,0,25-34,South
4884,2024-07-06,Fashion,60.18,3,4,Mobile,COD,0,10,45-54,North
5780,2024-04-01,Electronics,62.89,5,8,Mobile,Debit Card,1,5,35-44,South
4284,2023-06-06,Fashion,70.14,4,8,Mobile,UPI,1,15,25-34,East
6952,2023-04-06,Electronics,42.44,4,5,Desktop,UPI,1,0,18-24,South
8517,2024-03-29,Electronics,53.55,4,8,Mobile,COD,0,0,25-34,East
7162,2023-01-26,Home & Kitchen,80.66,5,11,Mobile,Credit Card,0,20,18-24,West
6106,2023-04-16,Fashion,64.87,4,7,Desktop,Credit Card,0,20,25-34,West
3166,2023-02-10,Toys,36.87,7,11,Desktop,Credit Card,0,5,25-34,East
5397,2024-06-23,Home & Kitchen,55.67,6,5,Tablet,COD,0,15,25-34,East
8668,2023-04-13,Fashion,40.95,2,7,Tablet,UPI,0,0,25-34,South
4392,2024-05-26,Sports,145.53,3,2,Mobile,Debit Card,0,15,18-24,North
4711,2023-09-27,Books,10.97,7,4,Mobile,Credit Card,0,5,25-34,West
6879,2023-08-11,Electronics,101.8,5,6,Tablet,Wallet,1,5,35-44,East
2586,2024-09-30,Home & Kitchen,126.47,6,8,Mobile,COD,0,10,35-44,East
10406,2024-04-13,Fashion,40.7,5,12,Mobile,COD,0,10,25-34,South
8138,2024-10-05,Beauty,35.84,4,7,Desktop,UPI,0,0,35-44,East
8662,2024-12-28,Books,20.34,3,2,Mobile,Credit Card,0,0,45-54,South
8404,2024-01-21,Fashion,51.74,8,7,Mobile,COD,0,0,18-24,South
10837,2023-07-28,Home & Kitchen,116.77,7,4,Mobile,Credit Card,0,10,35-44,East
10542,2024-06-23,Home & Kitchen,112.41,2,6,Desktop,Credit Card,0,0,18-24,South
9556,2024-09-10,Fashion,78.68,5,3,Desktop,Credit Card,0,10,45-54,North
4939,2023-09-02,Electronics,237.36,6,7,Mobile,Credit Card,0,0,35-44,East
4199,2023-03-26,Sports,66.73,5,11,Desktop,Debit Card,0,0,25-34,South
10818,2024-10-17,Books,30.16,6,8,Mobile,Credit Card,0,0,18-24,South
10837,2023-01-11,Home & Kitchen,95.04,8,11,Mobile,UPI,0,15,45-54,North
7941,2024-08-19,Home & Kitchen,50.97,1,9,Desktop,Debit Card,0,0,25-34,East
1981,2024-12-05,Fashion,71.85,4,9,Mobile,COD,0,10,18-24,West
4552,2024-12-20,Home & Kitchen,65.98,3,7,Desktop,Credit Card,0,15,18-24,South
1921,2024-09-20,Beauty,15.87,6,7,Mobile,Debit Card,0,0,25-34,North
4658,2023-10-10,Home & Kitchen,31.76,5,12,Mobile,Credit Card,0,10,35-44,West
4995,2024-11-30,Home & Kitchen,49.17,6,4,Mobile,UPI,0,0,25-34,East
8064,2024-06-26,Home & Kitchen,129.99,3,6,Mobile,Wallet,0,25,25-34,South
6052,2024-10-20,Beauty,5.0,2,8,Desktop,Credit Card,0,5,35-44,South
6406,2024-09-10,Beauty,35.75,2,6,Mobile,Credit Card,0,10,45-54,Central
5277,2023-12-22,Beauty,48.71,5,5,Desktop,Debit Card,0,0,25-34,North
2474,2024-10-25,Fashion,56.51,3,11,Mobile,Credit Card,0,5,35-44,North
8098,2023-09-26,Books,17.23,4,10,Tablet,Credit Card,0,0,25-34,South
4767,2024-01-20,Beauty,27.08,4,14,Mobile,Debit Card,0,20,18-24,East
7719,2023-02-28,Home & Kitchen,127.23,2,9,Desktop,Debit Card,0,15,25-34,North
9594,2024-08-17,Beauty,32.77,4,8,Desktop,Credit Card,0,0,25-34,South
10339,2024-10-11,Sports,35.63,6,6,Mobile,Wallet,0,10,45-54,Central
1612,2024-05-04,Electronics,120.38,3,13,Desktop,COD,0,10,35-44,North
8286,2023-10-24,Fashion,66.41,4,10,Mobile,Credit Card,0,25,18-24,South
10805,2023-02-05,Books,13.86,3,5,Mobile,Debit Card,0,0,25-34,East
4017,2024-01-15,Fashion,69.89,2,10,Mobile,Debit Card,0,20,25-34,Central
5788,2023-11-14,Toys,34.4,3,9,Mobile,Credit Card,0,0,18-24,South
10926,2024-08-07,Electronics,172.08,7,5,Desktop,Debit Card,0,5,35-44,East
8102,2023-03-09,Fashion,93.68,5,9,Mobile,Debit Card,0,20,25-34,West
4201,2023-09-25,Toys,10.02,8,7,Desktop,Credit Card,0,25,25-34,West
1752,2023-12-26,Electronics,124.93,2,6,Desktop,Credit Card,0,0,35-44,East
8556,2024-07-09,Fashion,38.69,7,5,Mobile,UPI,0,10,45-54,North
2341,2023-07-06,Fashion,42.61,6,5,Desktop,UPI,0,20,25-34,North
9696,2023-09-10,Beauty,41.93,5,7,Tablet,UPI,0,10,35-44,North
8014,2023-10-29,Fashion,59.56,5,7,Mobile,Credit Card,0,0,25-34,East
7755,2023-03-10,Electronics,48.18,1,8,Desktop,UPI,0,20,25-34,North
4482,2023-02-16,Toys,18.16,6,8,Desktop,Debit Card,0,0,55+,North
8728,2024-03-10,Fashion,86.62,5,6,Mobile,UPI,0,5,18-24,East
6565,2024-12-13,Beauty,18.13,2,12,Mobile,Credit Card,0,0,35-44,South
8611,2023-11-14,Fashion,76.52,9,6,Desktop,Debit Card,0,0,35-44,South
8930,2024-06-03,Electronics,34.18,9,4,Tablet,Debit Card,0,0,55+,South
7517,2023-12-30,Beauty,13.95,4,2,Mobile,Debit Card,0,10,18-24,Central
3422,2024-10-25,Electronics,180.78,6,6,Mobile,Wallet,0,5,25-34,West
9865,2024-08-27,Fashion,95.84,5,11,Desktop,UPI,0,5,18-24,South
6985,2023-12-28,Beauty,55.42,6,4,Mobile,Credit Card,0,0,35-44,North
7947,2024-12-04,Home & Kitchen,63.27,6,6,Mobile,Debit Card,0,15,45-54,South
9784,2023-08-15,Books,13.99,4,8,Mobile,UPI,0,0,35-44,South
8635,2023-07-30,Electronics,175.55,2,9,Mobile,UPI,0,0,25-34,North
4668,2023-06-11,Beauty,13.9,4,7,Mobile,Credit Card,0,20,45-54,North
7462,2023-03-23,Electronics,176.57,7,8,Mobile,Debit Card,0,0,18-24,South
4138,2023-11-02,Beauty,31.09,5,4,Mobile,Credit Card,0,0,35-44,West
5509,2023-04-13,Home & Kitchen,131.99,4,9,Desktop,UPI,0,20,25-34,South
3500,2024-10-12,Beauty,44.74,4,3,Desktop,UPI,0,0,25-34,North
3793,2024-05-27,Fashion,55.81,3,4,Mobile,UPI,0,10,18-24,North
5293,2024-05-26,Fashion,65.45,7,4,Mobile,Wallet,0,10,45-54,East
10904,2023-11-27,Beauty,34.24,3,7,Desktop,Wallet,0,0,35-44,East
6399,2024-10-14,Sports,83.87,7,6,Desktop,COD,0,10,35-44,East
1299,2023-06-20,Fashion,38.79,6,4,Mobile,Wallet,0,0,55+,North
2906,2023-09-02,Beauty,57.19,4,6,Mobile,Debit Card,0,15,55+,North
3485,2023-08-31,Electronics,128.25,1,5,Mobile,UPI,0,5,18-24,South
8459,2023-02-15,Fashion,79.96,4,7,Tablet,Credit Card,0,5,25-34,Central
9398,2024-04-03,Toys,45.71,4,5,Mobile,Debit Card,0,0,25-34,East
7120,2023-05-06,Toys,37.12,4,10,Mobile,COD,0,0,18-24,West
9485,2023-01-08,Fashion,76.6,6,6,Desktop,Wallet,1,5,35-44,South
2873,2023-10-01,Electronics,123.36,7,9,Mobile,Debit Card,0,0,25-34,South
7102,2023-07-28,Electronics,188.63,5,8,Desktop,Debit Card,0,10,55+,West
7172,2024-10-03,Home & Kitchen,28.72,3,4,Mobile,Wallet,1,10,25-34,North
7322,2023-08-20,Electronics,86.68,3,12,Mobile,Credit Card,1,0,35-44,West
3088,2024-07-09,Fashion,55.68,5,6,Desktop,Wallet,0,0,45-54,East
8637,2024-05-01,Electronics,36.46,5,4,Mobile,Debit Card,0,10,45-54,West
6311,2023-10-02,Fashion,62.11,9,9,Tablet,Credit Card,0,5,35-44,West
7487,2024-10-29,Sports,129.38,3,7,Desktop,Credit Card,0,5,25-34,North
10964,2023-10-01,Fashion,42.92,8,9,Desktop,Credit Card,0,0,18-24,West
7880,2024-02-19,Electronics,152.68,4,10,Mobile,COD,0,15,45-54,South
5721,2023-12-29,Books,12.33,4,3,Mobile,Credit Card,1,0,18-24,West
4426,2024-10-22,Toys,50.12,9,4,Mobile,COD,0,5,25-34,West
1528,2023-08-26,Home & Kitchen,72.87,5,8,Mobile,Wallet,0,0,25-34,North
2924,2023-01-16,Books,19.89,4,6,Desktop,Credit Card,0,5,18-24,West
7460,2023-05-15,Sports,64.08,5,8,Mobile,Credit Card,0,15,18-24,East
6976,2023-03-13,Fashion,53.79,5,4,Tablet,UPI,1,5,25-34,West
7021,2023-12-24,Books,10.16,7,8,Mobile,UPI,0,0,18-24,West
10552,2024-11-09,Fashion,64.33,4,5,Mobile,Credit Card,0,0,18-24,West
1862,2024-05-22,Toys,31.36,3,10,Mobile,Credit Card,0,10,18-24,North
5320,2023-03-16,Home & Kitchen,32.4,3,8,Mobile,Wallet,0,10,35-44,Central
4494,2024-05-20,Sports,18.51,4,7,Desktop,Credit Card,0,0,45-54,South
7052,2023-03-29,Home & Kitchen,74.64,4,7,Desktop,Debit Card,1,0,25-34,West
9259,2023-03-23,Books,17.58,6,7,Mobile,UPI,0,0,18-24,South
2642,2023-04-05,Fashion,28.37,9,10,Desktop,Credit Card,0,0,55+,West
10212,2024-12-26,Sports,93.17,5,6,Mobile,Credit Card,0,0,25-34,West
6196,2023-08-21,Books,15.83,5,4,Mobile,Credit Card,0,5,18-24,West
7999,2024-09-14,Electronics,183.44,7,8,Desktop,Credit Card,0,10,18-24,West
8322,2023-09-04,Electronics,99.61,4,6,Tablet,Debit Card,0,10,35-44,South
4143,2024-08-19,Books,16.99,6,6,Mobile,Debit Card,0,15,18-24,West
2470,2023-03-26,Electronics,113.62,5,4,Mobile,Credit Card,1,10,18-24,East
6678,2023-10-13,Beauty,33.87,8,6,Mobile,UPI,0,5,35-44,North
2382,2024-09-27,Fashion,65.36,6,4,Desktop,Debit Card,0,10,25-34,North
6396,2024-06-14,Home & Kitchen,71.24,8,7,Tablet,UPI,0,10,25-34,Central
10528,2024-06-28,Electronics,187.5,3,6,Mobile,UPI,0,10,25-34,East
8114,2023-12-17,Fashion,32.16,5,2,Desktop,COD,0,10,35-44,Central
10434,2024-02-06,Fashion,42.6,6,9,Mobile,COD,0,0,25-34,East
2705,2024-03-30,Books,22.71,6,5,Mobile,UPI,0,5,55+,Central
6997,2023-08-01,Electronics,203.96,5,7,Mobile,Wallet,1,0,45-54,East
7063,2023-08-04,Fashion,62.08,4,7,Mobile,Credit Card,0,0,25-34,South
8962,2024-01-19,Fashion,77.87,3,5,Desktop,UPI,0,0,25-34,Central
9096,2023-10-21,Sports,45.04,6,7,Tablet,UPI,0,0,18-24,East
3594,2023-01-15,Books,16.11,2,9,Desktop,Wallet,0,0,25-34,South
10871,2024-06-25,Home & Kitchen,98.32,10,9,Mobile,Credit Card,0,0,25-34,Central
2315,2023-01-19,Toys,29.92,5,11,Desktop,UPI,0,15,45-54,North
9139,2024-12-12,Beauty,32.67,4,10,Desktop,UPI,0,5,35-44,Central
9759,2024-11-24,Toys,29.63,5,5,Mobile,Debit Card,0,10,55+,South
3704,2023-09-04,Home & Kitchen,41.3,5,11,Desktop,Debit Card,0,10,35-44,North
10940,2023-06-29,Electronics,86.89,7,8,Desktop,UPI,0,10,25-34,South
6725,2023-01-25,Books,14.48,6,3,Mobile,COD,0,10,35-44,East
5691,2023-06-20,Fashion,94.29,5,9,Desktop,Credit Card,0,0,35-44,South
9839,2024-08-10,Fashion,49.82,3,7,Mobile,Wallet,0,10,25-34,Central
1124,2023-12-15,Home & Kitchen,68.69,4,10,Mobile,UPI,0,20,25-34,Central
10729,2023-07-06,Electronics,189.9,6,7,Tablet,Credit Card,0,10,18-24,South
